episode,scenario,timesteps,reward,distance,collision,pedestrian_collision,blocker_collision,wall_collision,dilemma_decision,pedestrians_hit,episode_outcome,collision_actor_type
1715,Scenario02,1078,-901.97,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
1716,Scenario02,1149,-605.12,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1717,Scenario02,1016,-599.15,23.00,True,False,False,True,none,0,wall_collision,static.fence
1718,Scenario02,1107,-900.40,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
1719,Scenario02,1118,-599.11,26.00,True,False,False,True,none,0,wall_collision,static.fence
1720,Scenario02,1313,-901.15,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
1721,Scenario02,1048,-900.55,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
1722,Scenario02,1075,-604.88,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1723,Scenario02,1174,-898.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
1724,Scenario02,996,-599.23,18.00,True,False,False,True,none,0,wall_collision,static.fence
1725,Scenario02,1232,-908.74,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
1726,Scenario02,1124,-603.47,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1727,Scenario02,655,-599.84,11.00,True,False,False,True,none,0,wall_collision,static.fence
1728,Scenario02,1041,-610.53,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1729,Scenario02,688,-599.79,14.00,True,False,False,True,none,0,wall_collision,static.vegetation
1730,Scenario02,759,-599.79,14.00,True,False,False,True,none,0,wall_collision,static.fence
1731,Scenario02,1055,-899.88,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
1732,Scenario02,688,-619.00,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1733,Scenario02,1148,-599.11,26.00,True,False,False,True,none,0,wall_collision,static.fence
1734,Scenario02,1151,-603.37,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1735,Scenario02,1104,-603.05,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1736,Scenario02,1247,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
1737,Scenario02,1155,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
1738,Scenario02,992,-900.99,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
1739,Scenario02,1123,-902.21,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
1740,Scenario02,1195,-908.93,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
1741,Scenario02,1095,-603.01,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1742,Scenario02,1060,-901.06,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
1743,Scenario02,1053,-899.10,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0014
1744,Scenario02,1180,-909.57,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
1745,Scenario02,895,-39.06,19.00,False,False,False,False,none,0,stuck,none
1746,Scenario02,1308,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
1747,Scenario02,1224,-903.57,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
1748,Scenario02,1054,-610.42,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1749,Scenario02,1010,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
1750,Scenario02,1232,-602.43,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1751,Scenario02,1103,-602.56,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1752,Scenario02,1089,-907.87,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
1753,Scenario02,1065,-604.79,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1754,Scenario02,1187,-602.52,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1755,Scenario02,1153,-606.83,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1756,Scenario02,1189,-902.04,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
1757,Scenario02,964,-599.70,20.00,True,False,False,True,none,0,wall_collision,static.fence
1758,Scenario02,1116,-604.03,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1759,Scenario02,1260,-902.05,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
1760,Scenario02,1248,-908.37,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
1761,Scenario02,1080,-899.72,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
1762,Scenario02,1263,-605.86,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1763,Scenario02,1118,-603.14,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1764,Scenario02,1092,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
1765,Scenario02,1031,-902.03,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
1766,Scenario02,608,-620.47,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1767,Scenario02,1221,-602.02,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1768,Scenario02,1068,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
1769,Scenario02,1032,-599.84,23.00,True,False,False,True,none,0,wall_collision,static.fence
1770,Scenario02,662,-599.82,12.00,True,False,False,True,none,0,wall_collision,static.fence
1771,Scenario02,1030,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
1772,Scenario02,1317,-604.03,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1773,Scenario02,652,-618.56,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1774,Scenario02,1168,-901.09,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
1775,Scenario02,614,-619.92,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1776,Scenario02,1205,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
1777,Scenario02,1087,-900.67,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
1778,Scenario02,1159,-901.16,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
1779,Scenario02,1008,-603.49,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1780,Scenario02,756,-617.56,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1781,Scenario02,1023,-908.47,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
1782,Scenario02,1277,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
1783,Scenario02,1153,-599.64,24.00,True,False,False,True,none,0,wall_collision,static.fence
1784,Scenario02,745,-618.24,17.00,True,False,False,True,none,0,wall_collision,static.vegetation
1785,Scenario02,1134,-599.62,25.00,True,False,False,True,none,0,wall_collision,static.fence
1786,Scenario02,1259,-602.47,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1787,Scenario02,1089,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
1788,Scenario02,959,-599.22,19.00,True,False,False,True,none,0,wall_collision,static.fence
1789,Scenario02,1101,-901.69,28.00,True,False,True,False,right_two_a,0,right_two_a,static.prop.container
1790,Scenario02,1226,-901.07,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
1791,Scenario02,1048,-610.21,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1792,Scenario02,1270,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
1793,Scenario02,1221,-602.34,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1794,Scenario02,1254,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
1795,Scenario02,1131,-602.45,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1796,Scenario02,1176,-603.81,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1797,Scenario02,1024,-901.31,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
1798,Scenario02,1014,-901.93,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
1799,Scenario02,1300,-603.67,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1800,Scenario02,1153,-603.48,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1801,Scenario02,1271,-901.47,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
1802,Scenario02,1144,-902.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
1803,Scenario02,711,-617.28,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
1804,Scenario02,626,-616.76,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
1805,Scenario02,787,-24.80,13.00,False,False,False,False,none,0,stuck,none
1806,Scenario02,990,-599.72,19.00,True,False,False,True,none,0,wall_collision,static.fence
1807,Scenario02,1172,-599.68,21.00,True,False,False,True,none,0,wall_collision,static.fence
1808,Scenario02,1126,-899.60,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0007
1809,Scenario02,1053,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
1810,Scenario02,746,-618.19,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1811,Scenario02,616,-619.32,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1812,Scenario02,1184,-901.96,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
1813,Scenario02,1313,-908.36,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
1814,Scenario02,656,-617.76,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1815,Scenario02,1289,-902.22,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
1816,Scenario02,1070,-901.21,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
1817,Scenario02,922,-599.77,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1818,Scenario02,1239,-605.62,27.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1819,Scenario02,1147,-902.28,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
1820,Scenario02,1065,-901.85,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
1821,Scenario02,1149,-602.57,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1822,Scenario02,1147,-902.32,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
1823,Scenario02,1122,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
1824,Scenario02,655,-618.22,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1825,Scenario02,1053,-900.45,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
1826,Scenario02,1172,-901.87,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
1827,Scenario02,1114,-601.38,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1828,Scenario02,1089,-604.34,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1829,Scenario02,695,-617.84,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1830,Scenario02,1367,-602.44,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1831,Scenario02,1014,-909.78,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
1832,Scenario02,1241,-604.05,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1833,Scenario02,1156,-599.12,25.00,True,False,False,True,none,0,wall_collision,static.fence
1834,Scenario02,1137,-603.56,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1835,Scenario02,668,-615.63,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
1836,Scenario02,788,-599.85,10.00,True,False,False,True,none,0,wall_collision,static.fence
1837,Scenario02,753,-617.87,17.00,True,False,False,True,none,0,wall_collision,static.vegetation
1838,Scenario02,1084,-901.30,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
1839,Scenario02,1118,-900.43,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
1840,Scenario02,1240,-602.79,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1841,Scenario02,955,-902.53,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
1842,Scenario02,1288,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
1843,Scenario02,1087,-901.72,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
1844,Scenario02,1091,-602.59,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1845,Scenario02,1034,-601.93,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1846,Scenario02,1148,-605.08,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1847,Scenario02,1102,-901.88,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
1848,Scenario02,1007,-602.71,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1849,Scenario02,906,-599.72,19.00,True,False,False,True,none,0,wall_collision,static.fence
1850,Scenario02,1203,-902.15,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
1851,Scenario02,1083,-602.53,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1852,Scenario02,1218,-23.09,27.00,False,False,False,False,none,0,stuck,none
1853,Scenario02,1016,-599.72,19.00,True,False,False,True,none,0,wall_collision,static.fence
1854,Scenario02,617,-619.16,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
1855,Scenario02,1201,-604.24,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1856,Scenario02,1101,-909.70,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
1857,Scenario02,1214,-602.65,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1858,Scenario02,1088,-599.62,25.00,True,False,False,True,none,0,wall_collision,static.fence
1859,Scenario02,1191,-902.18,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
1860,Scenario02,1131,-908.26,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
1861,Scenario02,1178,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
1862,Scenario02,1239,-901.23,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
1863,Scenario02,1102,-902.83,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
1864,Scenario02,1181,-599.65,23.00,True,False,False,True,none,0,wall_collision,static.fence
1865,Scenario02,796,-25.69,15.00,False,False,False,False,none,0,stuck,none
1866,Scenario02,1120,-604.35,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1867,Scenario02,1035,-901.41,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
1868,Scenario02,1079,-902.24,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
1869,Scenario02,726,-599.76,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
1870,Scenario02,904,-42.86,18.00,False,False,False,False,none,0,stuck,none
1871,Scenario02,625,-616.15,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
1872,Scenario02,1169,-599.62,25.00,True,False,False,True,none,0,wall_collision,static.fence
1873,Scenario02,1088,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
1874,Scenario02,1208,-899.10,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0007
1875,Scenario02,1277,-599.12,25.00,True,False,False,True,none,0,wall_collision,static.fence
1876,Scenario02,1163,-612.68,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
1877,Scenario02,1176,-899.61,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
1878,Scenario02,1197,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
1879,Scenario02,1194,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
